Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1783508191,100,,Aggregated,44.800000,0.000000,3,6,6,6,8,22,72,93,130,130,130,3093,0,3,6.778600228586004,0.9018099954118952,132.5436909974087,1698.8150662786938
1783508192,100,,Aggregated,44.300000,0.000000,3,6,6,6,8,22,68,93,130,130,130,3139,0,3,6.737027686845773,0.9018099954118952,132.5436909974087,1690.19114367633
1783508193,100,,Aggregated,44.700000,0.000000,3,6,6,6,8,22,65,93,130,130,130,3187,0,3,6.699441121412439,0.9018099954118952,132.5436909974087,1688.1016630059617
1783508194,100,,Aggregated,44.900000,0.000000,3,6,6,6,8,22,64,91,130,130,130,3234,0,3,6.651369036476356,0.9018099954118952,132.5436909974087,1682.7012987012988
1783508195,100,,Aggregated,44.500000,0.000000,3,6,6,6,7,21,61,91,130,130,130,3281,0,3,6.609882430339653,0.9018099954118952,132.5436909974087,1672.7637915269736
1783508196,100,,Aggregated,44.600000,0.000000,3,6,6,6,7,21,60,91,130,130,130,3329,0,3,6.55954509133143,0.9018099954118952,132.5436909974087,1668.5506158005408
1783508197,100,,Aggregated,45.100000,0.000000,3,6,6,6,7,21,59,91,130,130,130,3379,0,3,6.51680744393166,0.9018099954118952,132.5436909974087,1663.3604616750517
1783508198,100,,Aggregated,46.700000,0.000000,3,6,6,6,7,21,59,90,130,130,130,3421,0,3,6.479702905602681,0.9018099954118952,132.5436909974087,1654.600993861444
1783508199,100,,Aggregated,46.200000,0.000000,3,6,6,6,7,20,58,90,130,130,130,3468,0,3,6.444998946667558,0.9018099954118952,132.5436909974087,1648.9685697808536
1783508200,100,,Aggregated,45.900000,0.000000,3,6,6,6,7,20,56,89,130,130,130,3520,0,3,6.406192030701939,0.9018099954118952,132.5436909974087,1648.0357954545455
1783508201,100,,Aggregated,45.600000,0.000000,3,6,6,6,7,20,55,89,130,130,130,3565,0,3,6.370212454445135,0.9018099954118952,132.5436909974087,1643.774193548387
1783508202,100,,Aggregated,46.400000,0.000000,3,6,6,6,7,18,55,89,130,130,130,3615,0,3,6.330344910118478,0.9018099954118952,132.5436909974087,1645.7513139695711
1783508203,100,,Aggregated,46.500000,0.000000,3,6,6,6,7,15,54,89,130,130,130,3654,0,3,6.305416854418374,0.9018099954118952,132.5436909974087,1641.5662287903667
1783508204,100,,Aggregated,46.300000,0.000000,3,6,6,6,7,14,54,89,130,130,130,3703,0,3,6.268605496927725,0.9018099954118952,132.5436909974087,1642.4469349176343
1783508205,100,,Aggregated,47.100000,0.000000,3,6,6,6,7,13,54,89,130,130,130,3744,0,3,6.235120945013913,0.9018099954118952,132.5436909974087,1650.5376602564102
1783508206,100,,Aggregated,46.900000,0.000000,3,6,6,6,7,13,52,89,130,130,130,3786,0,3,6.204144650856625,0.9018099954118952,132.5436909974087,1646.012414157422
1783508207,100,,Aggregated,46.500000,0.000000,3,6,6,6,7,12,52,87,130,130,130,3840,0,3,6.179583618279594,0.9018099954118952,132.5436909974087,1634.25078125
